gene,tda_importance,tda_importance_norm,tda_rank,Gene,Mean_Normal,Mean_Tumor,Log2FC,T_Stat,P_Value,PB_Corr,Abs_PB_Corr,abs_pb,euclidean_rank,category
TWSG1,339.5722846504883,0.10436859985603661,129,TWSG1,41.249428,44.38732,-0.019524574,-0.3882400102942196,0.698297001646709,-0.007545051907881,0.007545051907881,0.007545051907881,19968,B_tda_only
CARD10,339.2765660429537,0.10427770982049814,130,CARD10,21.805986,15.845376,-0.65083265,-12.060555223663377,5.850037900399012e-26,-0.1997965525947202,0.1997965525947202,0.1997965525947202,6233,B_tda_only
SFSWAP,339.0044239405692,0.10419406609728621,131,SFSWAP,34.31567,35.798656,0.035056114,0.9118647908356446,0.3633199381705304,0.02226016798179,0.02226016798179,0.02226016798179,18126,B_tda_only
GSTT2,338.87832067924506,0.10415530786695765,132,GSTT2,6.544702,2.8135557,-0.3742864,-3.3090457263312616,0.0012138020249182,-0.108022639272032,0.108022639272032,0.108022639272032,10812,B_tda_only
ACTR3,332.4649407624158,0.10218413556426738,133,ACTR3,152.3178,214.35266,0.42487526,10.503017896551956,3.3882217319833555e-20,0.2113325542192669,0.2113325542192669,0.2113325542192669,5797,B_tda_only
ING2,331.3386639649875,0.10183797088089543,134,ING2,23.893349,30.232702,0.2186842,7.739191383252248,1.6053421693336798e-13,0.1110588481559497,0.1110588481559497,0.1110588481559497,10634,B_tda_only
TMEM105,331.3130836351529,0.10183010868680782,135,TMEM105,0.40926963,0.77690643,0.18784538,5.455432659424853,1.2518468757063177e-07,0.0882186240339953,0.0882186240339953,0.0882186240339953,12087,B_tda_only
HOMER1,330.0672727097292,0.10144720481670648,136,HOMER1,7.2901545,6.480324,-0.30806923,-3.713742266716499,0.0002874390641068,-0.0887785472216506,0.0887785472216506,0.0887785472216506,12057,B_tda_only
COQ10B,329.27363926897533,0.10120327910558531,137,COQ10B,44.816624,45.07929,-0.016624928,-0.3741347918762446,0.7088506077462997,-0.0094726491676911,0.0094726491676911,0.0094726491676911,19746,B_tda_only
PTDSS2,327.94121034025414,0.10079375292225311,138,PTDSS2,27.868696,30.99785,0.054209232,1.5288340339963258,0.1278255830961129,0.0265382598132439,0.0265382598132439,0.0265382598132439,17566,B_tda_only
SSC5D,327.2851052705702,0.10059209698454359,139,SSC5D,19.633234,16.974901,-0.37405562,-3.596368489581069,0.0004392337738006,-0.0879057891905555,0.0879057891905555,0.0879057891905555,12115,B_tda_only
PSMD3,327.09033792241956,0.10053223463315918,140,PSMD3,125.49152,308.20303,0.7384968,20.01837229194047,6.813436739414605e-71,0.2196346960474007,0.2196346960474007,0.2196346960474007,5482,B_tda_only
DDIT3,326.28163278818073,0.10028367659007928,141,DDIT3,40.168007,39.99753,-0.11725807,-2.423410386210021,0.0164510242355887,-0.0510640907734449,0.0510640907734449,0.0510640907734449,14949,B_tda_only
SCARNA20,325.9386764354993,0.10017826788636856,142,SCARNA20,0.73561144,1.2374674,0.041799247,0.7487863265754074,0.4550085638693468,0.0152002869119917,0.0152002869119917,0.0152002869119917,19040,B_tda_only
SFTPC,325.55031993760616,0.10005890530655195,143,SFTPC,0.70127887,0.1432623,-0.12679915,-1.9510589848995576,0.0534432979735172,-0.1006798434624843,0.1006798434624843,0.1006798434624843,11266,B_tda_only
RAC1,324.96348105660945,0.09987853854778143,144,RAC1,311.18845,322.72446,0.0052948,0.1998746467014813,0.8417723882100197,0.0034525167342093,0.0034525167342093,0.0034525167342093,20444,B_tda_only
NOTCH3,324.4099627185383,0.09970841296171191,145,NOTCH3,81.24117,87.8282,-0.15660524,-2.8249126024216342,0.0052394763159589,-0.0527878912281514,0.0527878912281514,0.0527878912281514,14788,B_tda_only
ELANE,323.77416785511787,0.09951299942918777,146,ELANE,1.450269,0.28199732,-0.8692387,-15.129129830853891,9.819929490646485e-30,-0.5250533406439424,0.5250533406439424,0.5250533406439424,561,B_tda_only
CCT8L2,323.5868965295544,0.09945544100370449,147,CCT8L2,0.018642675,0.015490388,-0.0052678473,-1.530634477631584,0.1275520973580613,-0.0288118804424234,0.0288118804424234,0.0288118804424234,17271,B_tda_only
EIF1AY,316.5487218424303,0.09729223608139051,148,EIF1AY,0.4083996,0.57946813,0.011615716,0.2274384851742973,0.8204119368558325,0.006041417510706,0.006041417510706,0.006041417510706,20146,B_tda_only
LMLN,316.12899040565105,0.09716323031633727,149,LMLN,5.8127437,8.272018,0.3506875,6.902909690355197,1.0536908614039255e-10,0.1455136080743176,0.1455136080743176,0.1455136080743176,8760,B_tda_only
RAB30,314.80360167629954,0.09675586796021987,150,RAB30,27.012268,33.852673,-0.33768988,-4.309737355271576,2.3683751108829e-05,-0.0676715937776277,0.0676715937776277,0.0676715937776277,13567,B_tda_only
HNRNPKP3,313.74292133589404,0.09642986455232429,151,HNRNPKP3,0.09715874,0.17408097,0.09312956,9.565111316132064,1.2554890399278358e-17,0.191933901813865,0.191933901813865,0.191933901813865,6541,B_tda_only
DDX46,312.15151397794546,0.0959407405417454,152,DDX46,38.562363,40.50476,0.016708374,0.3656322371643578,0.715128836838709,0.0081757458908893,0.0081757458908893,0.0081757458908893,19914,B_tda_only
HOMEZ,310.6253128097918,0.09547165785679425,153,HOMEZ,15.70763,18.640417,0.13750792,3.670906394335141,0.0003082247709176,0.0642120193362198,0.0642120193362198,0.0642120193362198,13816,B_tda_only
HNRNPU,309.5290500213255,0.09513471807260583,154,HNRNPU,180.75197,244.68105,0.40967846,12.253474704937505,1.7514651487047106e-24,0.2748794672656195,0.2748794672656195,0.2748794672656195,3868,B_tda_only
NID2,308.292631294195,0.0947547009239177,155,NID2,21.809387,29.39223,0.30980778,3.440238347595338,0.0007567637117487,0.0848961858634886,0.0848961858634886,0.0848961858634886,12329,B_tda_only
CAPN10,307.0161158435685,0.09436235992231443,156,CAPN10,10.707036,13.074658,0.2237835,3.5674662547814933,0.0004931102877428,0.0946574448058341,0.0946574448058341,0.0946574448058341,11680,B_tda_only
NUDT16P1,306.6725038802566,0.09425674971463344,157,NUDT16P1,5.4310026,5.4948864,-0.35033417,-6.729578542671663,7.74866086666314e-11,-0.0932890948290744,0.0932890948290744,0.0932890948290744,11766,B_tda_only
THAP7-AS1,305.457477227727,0.09388330748673547,158,THAP7-AS1,3.029633,2.3571205,-0.31185567,-6.068468633541936,1.0700172029517427e-08,-0.1515520201196343,0.1515520201196343,0.1515520201196343,8445,B_tda_only
PTPRVP,304.85292092324335,0.09369749522264553,159,PTPRVP,0.2849129,0.20516849,-0.09578495,-4.062095610741712,8.164291988648372e-05,-0.1148703594835086,0.1148703594835086,0.1148703594835086,10416,B_tda_only
SPOCK3,296.21055840540305,0.09104123817162126,160,SPOCK3,1.0460575,0.32680953,-0.5876866,-8.137182216904254,4.544378952752202e-13,-0.3567956679393481,0.3567956679393481,0.3567956679393481,2143,B_tda_only
C19orf66,294.18871284007145,0.0904198176366798,161,C19orf66,25.707891,28.52618,0.015320778,0.3275725259705733,0.7436080345167946,0.0062568228035176,0.0062568228035176,0.0062568228035176,20120,B_tda_only
AP2S1,291.2790580030595,0.089525526155513,162,AP2S1,139.7786,249.46097,0.76698065,21.06973732044504,1.129029504187388e-50,0.3762278990708198,0.3762278990708198,0.3762278990708198,1878,B_tda_only
SELK,291.0097855925559,0.08944276444104314,163,SELK,109.87768,105.48291,-0.12681913,-4.970941640416785,1.210243101873487e-06,-0.075707412498445,0.075707412498445,0.075707412498445,12938,B_tda_only
SETMAR,290.9085445455317,0.08941164768975482,164,SETMAR,38.520367,28.366716,-0.49038887,-12.55846461231788,6.605593809745694e-26,-0.2539371112084929,0.2539371112084929,0.2539371112084929,4445,B_tda_only
BANF2,290.6209817187292,0.08932326435883925,165,BANF2,0.07246496,0.057422332,-0.025102459,-1.7566681561968602,0.0810658631280681,-0.0437571745202953,0.0437571745202953,0.0437571745202953,15653,B_tda_only
HOOK3,290.06571710540254,0.08915260204962826,166,HOOK3,16.041307,12.330624,-0.5054047,-8.725881908088619,3.2282340941332936e-15,-0.1879187255604469,0.1879187255604469,0.1879187255604469,6721,B_tda_only
ARL6IP5,288.95715388170595,0.08881188168834142,167,ARL6IP5,335.25806,239.89767,-0.5481577,-15.116624418309131,3.084058863323062e-34,-0.2738165761965607,0.2738165761965607,0.2738165761965607,3902,B_tda_only
NAV1,287.835038001916,0.08846699587597179,168,NAV1,17.925287,17.114773,-0.17304087,-2.3550161487088763,0.0198044485024704,-0.055641397238103,0.055641397238103,0.055641397238103,14521,B_tda_only
KRT12,287.5007983861635,0.08836426628851911,169,KRT12,0.61610913,0.9504989,-0.016955316,-0.3205064257491038,0.7491179307680524,-0.011532332699273,0.011532332699273,0.011532332699273,19507,B_tda_only
PML,287.25955037875497,0.08829011796166962,170,PML,33.25453,28.052595,-0.3326602,-8.384487056355473,1.2985867906195484e-14,-0.1578625407531046,0.1578625407531046,0.1578625407531046,8143,B_tda_only
TGFBI,283.2351611768344,0.08705320939973409,171,TGFBI,134.3677,176.08301,0.059295654,0.8709057671992687,0.3849236238828156,0.0163948435789211,0.0163948435789211,0.0163948435789211,18880,B_tda_only
KANK4,281.8142888769161,0.0866164998706589,172,KANK4,14.367343,9.52175,-1.1570373,-12.01213692340419,1.7635768004389747e-24,-0.2388310035074416,0.2388310035074416,0.2388310035074416,4876,B_tda_only
HDAC9,281.760013843868,0.08659981827012074,173,HDAC9,3.9217067,3.7383885,-0.41683257,-5.791647931842902,3.36363146986059e-08,-0.1200014966654141,0.1200014966654141,0.1200014966654141,10121,B_tda_only
L3MBTL3,281.0895853146554,0.08639375997249057,174,L3MBTL3,8.932347,7.022761,-0.41988373,-10.0946842215294,1.6800155523154398e-19,-0.1823094625611831,0.1823094625611831,0.1823094625611831,6970,B_tda_only
HNRNPL,280.28790694891313,0.08614736162860478,175,HNRNPL,252.27673,339.56238,0.41082048,16.885343022413103,4.236401595314871e-37,0.3562987477470495,0.3562987477470495,0.3562987477470495,2157,B_tda_only
RNF214,279.4130294248364,0.08587846529530306,176,RNF214,22.447136,15.724643,-0.5425668,-16.668747203175833,1.854148211153021e-38,-0.3059407280499608,0.3059407280499608,0.3059407280499608,3115,B_tda_only
STEAP3,279.20515762176007,0.0858145752488614,177,STEAP3,45.117847,38.824394,-0.42261744,-6.095941305631365,7.037206991210214e-09,-0.1237743246506124,0.1237743246506124,0.1237743246506124,9916,B_tda_only
ADD1,278.3848370185571,0.08556244715519946,178,ADD1,223.14133,153.84267,-0.60443306,-21.24617157444191,6.592251916221528e-57,-0.321495073773275,0.321495073773275,0.321495073773275,2786,B_tda_only
AUP1,277.95744992604966,0.08543108840050176,179,AUP1,150.89653,215.0035,0.4545002,17.762656074079676,2.8247861897111393e-44,0.2861751780692958,0.2861751780692958,0.2861751780692958,3585,B_tda_only
SCARF1,276.63084982829514,0.08502335372653085,180,SCARF1,12.855201,6.2276683,-0.9470155,-14.525597534874938,2.3100218423325067e-29,-0.3905621703484133,0.3905621703484133,0.3905621703484133,1694,B_tda_only
SERPINB1,276.6152101448758,0.08501854682109583,181,SERPINB1,127.024475,119.45725,-0.19968939,-5.768730465441862,2.3349952766127227e-08,-0.0891851116786819,0.0891851116786819,0.0891851116786819,12036,B_tda_only
STX4,276.5805860068515,0.08500790498437898,182,STX4,65.059685,84.01032,0.3203888,6.493392639957706,1.1759304072782415e-09,0.1553719677103107,0.1553719677103107,0.1553719677103107,8256,B_tda_only
KIAA0100,275.7184555942257,0.08474292651550401,183,KIAA0100,97.339516,97.0959,-0.20089579,-4.593252646930004,6.938211229115226e-06,-0.071562056531014,0.071562056531014,0.071562056531014,13245,B_tda_only
LRP6,275.41706138904897,0.08465029206734404,184,LRP6,26.222034,16.883936,-0.7909267,-12.180583301022848,1.2684482417729855e-24,-0.2561894064509493,0.2561894064509493,0.2561894064509493,4382,B_tda_only
ERMN,273.6484199844777,0.08410669462024228,185,ERMN,0.28114355,1.498967,0.6822697,19.58893217662035,4.457666793892054e-60,0.2475149670138894,0.2475149670138894,0.2475149670138894,4632,B_tda_only
HOMER3,273.0067457141732,0.083909474033691,186,HOMER3,17.031794,36.737617,0.85550594,14.812288682136389,2.895631022791868e-33,0.2702107939773614,0.2702107939773614,0.2702107939773614,4006,B_tda_only
PSD3,272.51064078399713,0.08375699463744862,187,PSD3,9.538724,18.348291,0.15228438,1.8148341014607312,0.0708190501390741,0.0291413428715709,0.0291413428715709,0.0291413428715709,17227,B_tda_only
MLL5,271.3659819819281,0.08340518018766867,188,MLL5,56.87317,41.3507,-0.5215001,-8.041769360221505,2.6144116341952344e-13,-0.1932554359457592,0.1932554359457592,0.1932554359457592,6494,B_tda_only
SDS,270.8096390100735,0.08323418644160376,189,SDS,4.7140284,20.716894,2.1047409,19.18500952716801,3.1018099759352076e-40,0.4954769572884471,0.4954769572884471,0.4954769572884471,741,B_tda_only
ELK4,269.8641851521922,0.08294359825217856,190,ELK4,18.479967,17.802727,-0.14316368,-2.819670065436162,0.0054182896329186,-0.062252222238171,0.062252222238171,0.062252222238171,13978,B_tda_only
NUDT18,269.77121442541363,0.08291502340958956,191,NUDT18,13.02644,17.140081,0.21082878,3.6386853344845966,0.0003610572658756,0.0729100480005357,0.0729100480005357,0.0729100480005357,13156,B_tda_only
VGLL3,268.9256232082066,0.08265512831396568,192,VGLL3,15.327646,4.5042243,-1.6251359,-16.33222623468293,9.303187998199685e-34,-0.4304894041296331,0.4304894041296331,0.4304894041296331,1252,B_tda_only
NAMPT,268.5940843263658,0.08255322880549675,193,NAMPT,73.49504,56.509262,-0.564363,-9.093142801459114,2.632305044026557e-16,-0.1856713664699505,0.1856713664699505,0.1856713664699505,6824,B_tda_only
TMOD3,268.4699609391627,0.08251507909564892,194,TMOD3,45.487774,47.89503,-0.0042381287,-0.0803019014348633,0.936098650932442,-0.0017916110219584,0.0017916110219584,0.0017916110219584,20659,B_tda_only
TAF7,268.1902010070713,0.08242909400873805,195,TAF7,171.70601,144.99844,-0.33706427,-11.225690630976336,3.7084838646330525e-24,-0.1679732895691063,0.1679732895691063,0.1679732895691063,7653,B_tda_only
ST6GALNAC2,267.10991005578643,0.08209706321847847,196,ST6GALNAC2,54.91239,82.05874,0.15571451,1.7230355363341443,0.086463640547468,0.0312680620768374,0.0312680620768374,0.0312680620768374,16978,B_tda_only
SRSF3,267.05070105687093,0.08207886514815584,197,SRSF3,173.3613,162.74437,-0.07306385,-1.7606453885826063,0.0806803418353419,-0.0585359532048931,0.0585359532048931,0.0585359532048931,14312,B_tda_only
GORASP2,265.5662275150819,0.08162260757919869,198,GORASP2,89.18715,110.96759,0.26115274,9.719821753976614,1.128206821635851e-18,0.1654212654106597,0.1654212654106597,0.1654212654106597,7762,B_tda_only
NUP214,265.26031304218634,0.08152858381266936,199,NUP214,38.327076,34.745193,-0.1781969,-4.881385024807519,2.522955019064228e-06,-0.1063313240988359,0.1063313240988359,0.1063313240988359,10913,B_tda_only
RAB1A,264.502630893057,0.08129570784305974,200,RAB1A,175.19849,197.58054,0.13999176,4.727721183274903,4.812980370971272e-06,0.0988942049564152,0.0988942049564152,0.0988942049564152,11391,B_tda_only
