gene,tda_importance,tda_importance_norm,tda_rank,Gene,Mean_Normal,Mean_Tumor,Log2FC,T_Stat,P_Value,PB_Corr,Abs_PB_Corr,abs_pb,euclidean_rank,category
TAMM41,215.7636310386817,0.06631562435827111,296,TAMM41,21.389317,19.694496,-0.13817692,-3.401166956188658,0.0008638882866245,-0.0836241083741965,0.0836241083741965,0.0836241083741965,12418,D_neither
CKLF,215.22195798129403,0.0661491394561317,297,CKLF,18.749104,25.430252,0.36574173,10.0158248607133,9.15922711840283e-19,0.2066938946638993,0.2066938946638993,0.2066938946638993,5964,D_neither
PPP4R2,214.9374121235813,0.0660616834000673,298,PPP4R2,46.350662,46.34606,-0.12154436,-1.9046928876193787,0.0585091962504602,-0.0391259418410857,0.0391259418410857,0.0391259418410857,16121,D_neither
SS18L2,214.05882537864707,0.06579164702617642,299,SS18L2,41.78974,53.242935,0.31661034,7.623728081167664,2.862279723858706e-12,0.1867470563794878,0.1867470563794878,0.1867470563794878,6777,D_neither
VAX1,213.3422595637524,0.06557140829001976,300,VAX1,0.022239849,0.13723671,0.08077755,7.398602604454881,2.560906931205208e-13,0.0705125918429743,0.0705125918429743,0.0705125918429743,13334,D_neither
EIF4G2,213.0586186965704,0.06548423038561507,301,EIF4G2,608.3123,620.6445,-0.052801132,-1.4340151890315311,0.1531752959102715,-0.0261463495220417,0.0261463495220417,0.0261463495220417,17614,D_neither
RPS6KA5,211.43068765449846,0.06498388070690644,302,RPS6KA5,15.21136,8.669825,-0.7678435,-8.938251617292243,2.4196967694839414e-15,-0.2455397480484271,0.2455397480484271,0.2455397480484271,4678,D_neither
SRP54,210.86419411593144,0.06480976715253145,303,SRP54,67.397224,99.02883,0.46124077,12.966963517414891,3.932349960464054e-28,0.2296168502775744,0.2296168502775744,0.2296168502775744,5147,D_neither
LUZP1,209.90310866011538,0.06451437454277013,304,LUZP1,25.308899,14.601409,-0.839133,-16.247730759040582,1.236712095066049e-35,-0.3380669914929525,0.3380669914929525,0.3380669914929525,2470,D_neither
ZMYND11,209.5794625677362,0.06441490090773758,305,ZMYND11,84.207184,74.93162,-0.25219202,-5.947120813549424,1.3721328243190529e-08,-0.1139962772467997,0.1139962772467997,0.1139962772467997,10472,D_neither
UBE2G1,208.262353882467,0.06401008344897101,306,UBE2G1,46.255894,42.735252,-0.1670289,-4.434296991373181,1.652931137149906e-05,-0.0907459118769516,0.0907459118769516,0.0907459118769516,11935,D_neither
TMEM127,207.9329870623172,0.06390885153043133,307,TMEM127,75.26691,81.21704,0.052277565,1.7191133326415358,0.0871864621877099,0.0313411680810894,0.0313411680810894,0.0313411680810894,16965,D_neither
PSTPIP2,207.81866473831283,0.06387371420789953,308,PSTPIP2,20.468323,19.482351,-0.16985321,-2.120989222173107,0.0356261412685913,-0.0537323865883095,0.0537323865883095,0.0537323865883095,14705,D_neither
FUT5,207.7688296774424,0.06385839724664592,309,FUT5,0.116642825,0.22221273,0.08192605,5.280640849529386,2.3213269715171754e-07,0.0724047047203634,0.0724047047203634,0.0724047047203634,13197,D_neither
CCDC73,207.6742042981883,0.06382931384146237,310,CCDC73,1.8042368,1.2070253,-0.36829293,-9.559685887113329,4.779152430200567e-17,-0.2405968196156983,0.2405968196156983,0.2405968196156983,4829,D_neither
PSMG1,206.96876569857434,0.06361249508959664,311,PSMG1,45.139,62.870518,0.31174374,8.155137950471147,2.0353314920743892e-14,0.1296032623021674,0.1296032623021674,0.1296032623021674,9592,D_neither
CASZ1,206.93735222994007,0.06360284006212184,312,CASZ1,15.265497,20.056461,0.41061902,4.252300746902703,4.014168293437571e-05,0.1355225703352225,0.1355225703352225,0.1355225703352225,9272,D_neither
C15orf26,203.91048650825385,0.06267252345030007,313,C15orf26,0.30577898,0.38049668,0.012347847,0.6603768217508401,0.509556952299882,0.0097640720547495,0.0097640720547495,0.0097640720547495,19714,D_neither
JDP2,203.75545742432016,0.06262487477825436,314,JDP2,23.42575,15.177096,-0.633996,-10.546034218314343,1.0753788529820626e-19,-0.2542082981688622,0.2542082981688622,0.2542082981688622,4433,D_neither
TTC23L,203.31053063182048,0.06248812514210716,315,TTC23L,1.7208799,1.934713,0.07086897,1.0973910674474854,0.2743626175390662,0.0298443109809099,0.0298443109809099,0.0298443109809099,17117,D_neither
DAZAP1,203.3005846886811,0.062485068225489916,316,DAZAP1,76.34519,109.651474,0.4769292,15.446733454620146,3.1457471279816804e-34,0.3017501218880543,0.3017501218880543,0.3017501218880543,3211,D_neither
CCDC125,202.81644460372362,0.062336266261710085,317,CCDC125,17.705835,26.749662,0.42867517,6.415536393933575,1.429810425440209e-09,0.1352503321418071,0.1352503321418071,0.1352503321418071,9293,D_neither
SSBP3,201.7962998056426,0.06202272157906402,318,SSBP3,39.03165,32.974438,-0.3524928,-10.692822263325214,3.2235614263902177e-22,-0.1643768696716339,0.1643768696716339,0.1643768696716339,7815,D_neither
CSDA,201.25497964582962,0.061856345141093894,319,CSDA,269.40396,134.87814,-1.3079114,-25.54483939323497,1.7882385724604743e-81,-0.3284672678061804,0.3284672678061804,0.3284672678061804,2645,D_neither
NCBP2,199.88714670808707,0.06143593742526368,320,NCBP2,107.83728,138.1651,0.29818392,9.803499871636983,1.3911286734649654e-18,0.1807788431860122,0.1807788431860122,0.1807788431860122,7036,D_neither
UCP2,199.37788597385224,0.06127941455164797,321,UCP2,182.30313,285.46646,0.34733105,4.911960720616632,1.8619824784495745e-06,0.0868744693124418,0.0868744693124418,0.0868744693124418,12184,D_neither
CSNK1G2,198.7857405074155,0.061097416797306174,322,CSNK1G2,39.553547,52.612713,0.3634343,7.289240705006086,1.7970334920447908e-11,0.1787177619482954,0.1787177619482954,0.1787177619482954,7135,D_neither
TYMP,198.7803998645776,0.061095775334087526,323,TYMP,48.88467,158.40677,1.5630493,16.21326250690526,2.277327444483745e-34,0.3800420529941045,0.3800420529941045,0.3800420529941045,1842,D_neither
RNF128,198.18467497367993,0.060912677432483534,324,RNF128,11.120076,6.3272405,-1.1550257,-9.656174427428276,2.954028289780716e-17,-0.2475658951032215,0.2475658951032215,0.2475658951032215,4630,D_neither
FAM55A,197.84424790418558,0.060808046111842075,325,FAM55A,0.052749373,0.036176614,-0.031287402,-3.704858641291314,0.0002723990277767,-0.0650817812948429,0.0650817812948429,0.0650817812948429,13742,D_neither
CDK1,197.51459798874708,0.06070672718308324,326,CDK1,5.029797,40.153416,2.5848258,34.205902345409854,3.3525184457582503e-78,0.57441632979598,0.57441632979598,0.57441632979598,318,D_neither
ANXA6,196.95303143087685,0.060534127951578774,327,ANXA6,383.63333,266.0681,-0.5478668,-8.47734099695026,2.4649911815331213e-14,-0.2116048078322017,0.2116048078322017,0.2116048078322017,5785,D_neither
IFT27,196.1972116847669,0.060301824397340734,328,IFT27,25.984476,34.87859,0.30433416,8.476394565344089,2.4795096974262446e-15,0.1344607181401124,0.1344607181401124,0.1344607181401124,9342,D_neither
HSPB2-C11orf52,196.04926104282194,0.060256351306497966,329,HSPB2-C11orf52,0.15870313,0.028599575,-0.16456291,-11.02019299433725,9.568834710398926e-20,-0.5286762955993095,0.5286762955993095,0.5286762955993095,544,D_neither
SSFA2,195.5307994457259,0.06009700051901031,330,SSFA2,80.18362,85.84656,-0.55567646,-9.116724120359992,1.4895512123354392e-17,-0.1329032144285064,0.1329032144285064,0.1329032144285064,9415,D_neither
POLL,195.5144298283649,0.06009196926610372,331,POLL,27.99085,23.998314,-0.2681737,-7.002906455270863,5.641428579907462e-11,-0.1430988791071778,0.1430988791071778,0.1430988791071778,8867,D_neither
OCLM,194.88238079383754,0.059897707025762525,332,OCLM,1.1337049,1.3340436,-0.1035372,-2.042448465270161,0.0427815075654016,-0.0460134291472716,0.0460134291472716,0.0460134291472716,15428,D_neither
MRPL1,194.65892514198916,0.05982902723483866,333,MRPL1,40.654186,38.101116,-0.15537262,-5.644490690888603,5.200839725356965e-08,-0.0954531810410184,0.0954531810410184,0.0954531810410184,11621,D_neither
UBXN10,194.32848421922677,0.05972746518751391,334,UBXN10,11.415483,15.566199,0.03087163,0.2817344258866547,0.7785044267999635,0.006060449568556,0.006060449568556,0.006060449568556,20143,D_neither
EIF2B4,194.1250158156437,0.05966492853962828,335,EIF2B4,57.033,63.487373,0.12102604,5.053252627262591,1.0365965007289148e-06,0.0953315859919725,0.0953315859919725,0.0953315859919725,11627,D_neither
NOVA1,193.51327518330137,0.05947690814998331,336,NOVA1,26.05304,16.29573,-2.0018823,-22.9832611921381,6.57420516724718e-70,-0.3050739316270745,0.3050739316270745,0.3050739316270745,3136,D_neither
LTB4R2,193.06023301012186,0.05933766422629517,337,LTB4R2,2.3496513,2.1916373,-0.16370773,-3.40826553678912,0.0008286450914236,-0.0754737450681163,0.0754737450681163,0.0754737450681163,12956,D_neither
ITGA5,192.7083495956377,0.059229511762321045,338,ITGA5,67.81367,75.98162,0.08153677,1.2371389337403509,0.2179801094253076,0.0299345706224308,0.0299345706224308,0.0299345706224308,17108,D_neither
VPS53,191.94499857535956,0.05899489344749859,339,VPS53,10.762739,9.113444,-0.282408,-9.41681655524092,1.2297272716726569e-17,-0.166872888972313,0.166872888972313,0.166872888972313,7700,D_neither
SS18L1,191.40949677254494,0.058830305299682965,340,SS18L1,13.30682,16.535843,0.20385528,3.835927836844186,0.0001825462945581,0.0892630285297964,0.0892630285297964,0.0892630285297964,12027,D_neither
HAO2,191.28553129027057,0.05879220412240705,341,HAO2,0.83322215,2.0279913,-0.1902487,-2.784362788652298,0.0061094451056011,-0.0756214699760505,0.0756214699760505,0.0756214699760505,12945,D_neither
STIM1,191.12913057597163,0.058744133875494334,342,STIM1,74.14991,56.072586,-0.5340152,-16.249820699755322,8.29748893000363e-43,-0.2287441029190165,0.2287441029190165,0.2287441029190165,5181,D_neither
PSMG2,190.81201027944843,0.05864666596415368,343,PSMG2,130.21866,128.34041,-0.06422615,-2.07033330474181,0.0399239758897153,-0.0422478417087109,0.0422478417087109,0.0422478417087109,15800,D_neither
WDR18,190.8089912622068,0.058645738059796663,344,WDR18,32.239532,51.655262,0.60402775,10.441442050904689,1.6826254670136681e-19,0.2448776672700215,0.2448776672700215,0.2448776672700215,4698,D_neither
CNNM3,190.72883865095596,0.05862110290495867,345,CNNM3,26.870667,28.562582,0.02743578,0.7245265157418923,0.4697260533714165,0.0146968135537414,0.0146968135537414,0.0146968135537414,19111,D_neither
MYO7B,190.6056642643563,0.05858324487340358,346,MYO7B,0.99853736,0.39602968,-0.5069169,-10.718951164448182,1.7993140782856217e-19,-0.3499044419525784,0.3499044419525784,0.3499044419525784,2271,D_neither
PSMD7,190.13910467394894,0.058439846329407734,347,PSMD7,119.24729,130.70164,0.027551651,1.053719204876502,0.2927692890071033,0.0144718182723164,0.0144718182723164,0.0144718182723164,19141,D_neither
TMEM191B,190.13035094676508,0.058437155844079575,348,TMEM191B,0.8700796,1.4870093,0.4287219,7.987297840041308,5.108119068761169e-13,0.2211500046464945,0.2211500046464945,0.2211500046464945,5420,D_neither
RDBP,189.23218881896577,0.05816110291526468,349,RDBP,16.69605,20.214224,0.21318054,6.61179008346706,4.616085633140994e-10,0.1333235016918862,0.1333235016918862,0.1333235016918862,9392,D_neither
CXorf23,189.19339146596818,0.0581491784279213,350,CXorf23,9.0745945,7.22347,-0.35332704,-7.936214325121868,3.5012288661840457e-13,-0.1730515047804261,0.1730515047804261,0.1730515047804261,7404,D_neither
MRS2,189.01774796291113,0.05809519384991976,351,MRS2,24.786373,28.437637,0.14502668,4.069852580790421,7.322962439093727e-05,0.0874561791702283,0.0874561791702283,0.0874561791702283,12147,D_neither
KIAA0146,188.3711250296207,0.05789645227637884,352,KIAA0146,49.019928,56.174255,0.094522,2.327341562702228,0.0210475114264603,0.0447694868549325,0.0447694868549325,0.0447694868549325,15545,D_neither
CWC15,187.23787210928268,0.057548143459891704,353,CWC15,82.537224,78.71622,-0.14624596,-6.952362639242569,1.4606688587229856e-11,-0.0896324856020326,0.0896324856020326,0.0896324856020326,12006,D_neither
DUSP11,187.10241590149892,0.0575065105723233,354,DUSP11,41.20626,41.052002,-0.021640778,-0.6273293870136044,0.5314201631500015,-0.0156208065283852,0.0156208065283852,0.0156208065283852,18981,D_neither
TOR2A,186.7002313909419,0.05738289790972386,355,TOR2A,9.341968,19.276598,0.87739253,20.62165335954843,1.6991165913307795e-49,0.3690243085541699,0.3690243085541699,0.3690243085541699,1971,D_neither
ATP5F1,186.41406037949233,0.05729494235759416,356,ATP5F1,120.62242,125.898544,0.015309334,0.6760835406837463,0.4996602178493339,0.0109567721190024,0.0109567721190024,0.0109567721190024,19581,D_neither
SSX1,186.34437863676223,0.05727352545682514,357,SSX1,0.02422059,1.4438769,0.18370968,6.479692902082444,1.3320692436326242e-10,0.0622077145730137,0.0622077145730137,0.0622077145730137,13982,D_neither
ROBO3,186.26328397803033,0.05724860076075825,358,ROBO3,8.296264,2.3183305,-1.6285684,-30.70955264543621,4.8970284990109374e-70,-0.5471008970295042,0.5471008970295042,0.5471008970295042,453,D_neither
NEAT1,185.17759939173592,0.05691491221997096,359,NEAT1,394.33804,383.71982,-0.5164509,-6.936875381135242,4.4982922231705726e-11,-0.1159648984141111,0.1159648984141111,0.1159648984141111,10352,D_neither
LASP1,184.66938482916484,0.05675871089047617,360,LASP1,196.69676,304.33035,0.35305595,7.604894683475334,6.757391400957008e-13,0.1213375817586207,0.1213375817586207,0.1213375817586207,10044,D_neither
RCL1,184.41380315603826,0.056680157066801955,361,RCL1,30.952833,25.092789,-0.3745618,-9.914963013283153,7.468746545980366e-19,-0.1849523349504234,0.1849523349504234,0.1849523349504234,6854,D_neither
CTF1,183.5805889135572,0.056424066072928984,362,CTF1,21.046371,10.816545,-1.358453,-28.961263898868587,6.361099243970114e-112,-0.3271475166186067,0.3271475166186067,0.3271475166186067,2677,D_neither
SERPINI1,182.0633117650893,0.05595772621323713,363,SERPINI1,23.328564,33.45955,-0.4367957,-6.480487466564052,3.4297577242538006e-10,-0.0900345635319528,0.0900345635319528,0.0900345635319528,11970,D_neither
YWHAH,181.69990317950365,0.05584603145201044,364,YWHAH,207.11174,288.63367,0.42868185,11.101558899819656,1.233806022405239e-21,0.2349049913173083,0.2349049913173083,0.2349049913173083,4976,D_neither
TJP1,181.6197674660706,0.055821401490769404,365,TJP1,60.093533,37.94972,-0.7339654,-13.897486531106882,2.013295668059513e-29,-0.2880086805261284,0.2880086805261284,0.2880086805261284,3529,D_neither
HOPX,181.5301881351344,0.055793869004260754,366,HOPX,9.15044,17.880625,0.70178556,9.710571526096215,5.002166531790043e-18,0.1946740023727219,0.1946740023727219,0.1946740023727219,6436,D_neither
DCAF10,181.21667158577299,0.0556975087158402,367,DCAF10,22.117136,43.69623,0.6026416,11.00621932634991,3.9180308349050673e-23,0.1712327707379047,0.1712327707379047,0.1712327707379047,7495,D_neither
IMPACT,180.62336039709135,0.05551515267313383,368,IMPACT,43.988533,37.4986,-0.31964588,-6.693174463481088,3.0023914493387193e-10,-0.1355082866933073,0.1355082866933073,0.1355082866933073,9274,D_neither
ALYREF,180.39250632048208,0.05544419895330488,369,ALYREF,62.64285,136.22197,0.95760727,20.0792909672864,4.574553687765015e-49,0.346546141828282,0.346546141828282,0.346546141828282,2343,D_neither
CORO6,180.38602258182812,0.055442206156025076,370,CORO6,6.1797686,9.100458,-0.22806954,-2.5405007727276967,0.0118050958075598,-0.0443038234816476,0.0443038234816476,0.0443038234816476,15592,D_neither
C6orf89,180.3607690803144,0.05543444441364036,371,C6orf89,71.37974,54.226097,-0.44418144,-13.16709258400043,5.692308975861744e-28,-0.2538818074188861,0.2538818074188861,0.2538818074188861,4446,D_neither
TIA1,180.21399522956057,0.05538933301323728,372,TIA1,52.85395,48.945415,-0.0894146,-1.32192211802204,0.1884770426851459,-0.0404873209507194,0.0404873209507194,0.0404873209507194,15976,D_neither
TREM2,179.84471548196066,0.05527583373206991,373,TREM2,34.81682,49.40725,0.6867409,5.283392231551473,5.458086247093875e-07,0.1893818324437227,0.1893818324437227,0.1893818324437227,6653,D_neither
SNX5,179.83796157428276,0.0552737578974987,374,SNX5,97.33378,78.760506,-0.345551,-10.243330504439122,2.1828730665163447e-19,-0.2112646769420717,0.2112646769420717,0.2112646769420717,5802,D_neither
ANAPC5,179.77686727289026,0.05525498037358482,375,ANAPC5,117.30496,122.00635,0.020130157,0.799508658236758,0.4250230466676922,0.0152003439883105,0.0152003439883105,0.0152003439883105,19039,D_neither
TMEM229B,178.82350730436178,0.05496196221641535,376,TMEM229B,9.711163,15.149659,0.4404745,4.992807360199345,1.6291258249247546e-06,0.1185552827684408,0.1185552827684408,0.1185552827684408,10201,D_neither
DDX11L2,178.15629859532459,0.05475689354054965,377,DDX11L2,1.4484112,1.2838676,-0.0979749,-1.3240921694002616,0.1877229008414102,-0.0390617153849792,0.0390617153849792,0.0390617153849792,16125,D_neither
C7orf53,177.84727905116887,0.05466191542069255,378,C7orf53,2.5141454,1.666091,-0.2936312,-5.624037346286236,9.91741729348603e-08,-0.1528759431654019,0.1528759431654019,0.1528759431654019,8375,D_neither
LAMP3,177.34632145996048,0.05450794454396011,379,LAMP3,3.769281,12.34526,0.8137951,8.662345234150758,1.844584843966218e-15,0.1568974264545834,0.1568974264545834,0.1568974264545834,8192,D_neither
MAML2,177.32370041143986,0.05450099189420602,380,MAML2,37.93923,9.339849,-2.203587,-25.04658641964502,1.1282308810821525e-56,-0.4921059446971628,0.4921059446971628,0.4921059446971628,764,D_neither
TRMT112,177.29042807073657,0.05449076553660823,381,TRMT112,324.23364,495.6299,0.5334377,15.455992348810796,1.0676682692364028e-35,0.2708131891908431,0.2708131891908431,0.2708131891908431,3989,D_neither
MFSD7,177.1413355980432,0.05444494150052679,382,MFSD7,14.380819,26.549746,0.38630056,5.409678845299061,1.528458011313472e-07,0.0858812706195657,0.0858812706195657,0.0858812706195657,12261,D_neither
RNF13,176.14098636635728,0.054137481046898826,383,RNF13,61.554504,48.283546,-0.39921045,-11.612307870425768,1.752938795935655e-23,-0.2256587207511272,0.2256587207511272,0.2256587207511272,5283,D_neither
IER5L,175.74863705465182,0.05401689126331467,384,IER5L,7.6276093,23.766384,1.3941071,17.75828495385482,7.981199996096234e-39,0.3881916291731751,0.3881916291731751,0.3881916291731751,1723,D_neither
GPX5,175.71891148797965,0.054007755017767736,385,GPX5,0.004119223,0.012978779,0.003596135,1.063956731963001,0.2875632547308979,0.0104510717322327,0.0104510717322327,0.0104510717322327,19635,D_neither
TCN1,175.56442095337258,0.05396027187053578,386,TCN1,43.196712,51.635876,-1.6937551,-7.881956500296133,7.432517138942598e-13,-0.1998541439490171,0.1998541439490171,0.1998541439490171,6228,D_neither
MRPL35,174.99821836231484,0.05378624773978442,387,MRPL35,30.49182,33.90765,0.11371088,3.986879127762874,9.922297096707148e-05,0.0816168908140344,0.0816168908140344,0.0816168908140344,12563,D_neither
C1orf146,174.95457393026314,0.05377283348758937,388,C1orf146,0.2600241,0.2131288,-0.066760525,-2.8246359828805985,0.0054086906976304,-0.0727844737997899,0.0727844737997899,0.0727844737997899,13166,D_neither
C4orf32,174.9146450871061,0.05376056123321955,389,C4orf32,62.354458,42.397354,-0.8980999,-12.736113127673432,3.489953264468412e-28,-0.2088073028435565,0.2088073028435565,0.2088073028435565,5885,D_neither
PPP2R5D,174.65217291977473,0.05367988959467947,390,PPP2R5D,57.348106,65.95293,0.10991621,4.743000958474607,3.141165647614812e-06,0.0654554442539545,0.0654554442539545,0.0654554442539545,13717,D_neither
TMPRSS11D,174.63367364940538,0.053674203786284375,391,TMPRSS11D,0.15228637,0.33579963,-0.004211426,-0.1418475834458538,0.8873268210571439,-0.0023364691703096,0.0023364691703096,0.0023364691703096,20582,D_neither
HSD3B1,174.4345374521495,0.05361299865551334,392,HSD3B1,0.2862399,0.32654434,-0.14936496,-3.3215996398507595,0.0011620943549049,-0.1057336548758062,0.1057336548758062,0.1057336548758062,10948,D_neither
C19orf60,174.3824767298755,0.05359699763029179,393,C19orf60,32.31627,46.3142,0.32654905,4.483593400096851,1.382205672523706e-05,0.0965610423017874,0.0965610423017874,0.0965610423017874,11544,D_neither
CASC5,174.32201308738001,0.05357841394135515,394,CASC5,0.7146268,4.437636,1.4265751,26.691667939647733,6.465618655670759e-72,0.4017468865371786,0.4017468865371786,0.4017468865371786,1562,D_neither
ERO1L,173.61040251774907,0.05335969821527173,395,ERO1L,26.37889,40.943455,0.3709321,6.756453242322499,1.5407038463600987e-10,0.1205835024870349,0.1205835024870349,0.1205835024870349,10092,D_neither
EXOC3,172.00802303696645,0.05286720188854866,396,EXOC3,67.04496,58.752693,-0.23756123,-8.61118655434159,2.4154317898666738e-15,-0.1546682897958008,0.1546682897958008,0.1546682897958008,8287,D_neither
IMPG1,171.86928883024882,0.0528245614977931,397,IMPG1,0.5889893,0.7712396,0.0753271,1.991741376646924,0.0480989049789882,0.043705157861653,0.043705157861653,0.043705157861653,15659,D_neither
ADNP,171.66943967992682,0.052763137238675505,398,ADNP,82.70275,106.19778,0.2673211,5.123700187861083,8.133293906606012e-07,0.1056898057146382,0.1056898057146382,0.1056898057146382,10951,D_neither
ATPIF1,171.0465550586861,0.05257169170931593,399,ATPIF1,60.34527,107.61093,0.76169395,16.743815691982512,3.421733268908942e-37,0.3405096930145256,0.3405096930145256,0.3405096930145256,2432,D_neither
CHMP2B,171.00280645009067,0.05255824543813554,400,CHMP2B,60.887268,60.70382,-0.07133484,-1.981704483024283,0.0490048484646786,-0.0378365311339249,0.0378365311339249,0.0378365311339249,16260,D_neither
SSH1,170.69351357532895,0.05246318330926494,401,SSH1,19.610388,16.854076,-0.27959585,-6.550715350341131,6.525181215166591e-10,-0.1332697556651878,0.1332697556651878,0.1332697556651878,9396,D_neither
TMEM221,170.17354841933923,0.05230337039826594,402,TMEM221,1.9108375,1.1329483,-0.56720454,-15.987459263408796,1.9883761420939643e-37,-0.2773097398268189,0.2773097398268189,0.2773097398268189,3821,D_neither
BEX5,169.95337925563413,0.052235700719714215,403,BEX5,11.244848,7.7855983,-0.73951125,-9.247423949973852,1.111364944571394e-16,-0.1915546122702996,0.1915546122702996,0.1915546122702996,6559,D_neither
RBM5,169.86644067943888,0.05220897987740426,404,RBM5,106.47428,76.942375,-0.5145831,-11.539831763345996,1.273462127251319e-22,-0.2559533795622956,0.2559533795622956,0.2559533795622956,4387,D_neither
IFT43,169.843448518205,0.0522019131650013,405,IFT43,22.926878,29.01221,0.24604511,7.205704516019992,1.1847195349392633e-11,0.1284880075128105,0.1284880075128105,0.1284880075128105,9655,D_neither
ZCCHC16,169.14756752368535,0.05198803197284453,406,ZCCHC16,0.008605076,0.011365675,0.0019370709,0.5769541633475068,0.5643829375202669,0.0081172889804175,0.0081172889804175,0.0081172889804175,19923,D_neither
DDX51,169.08261159194166,0.051968067564808665,407,DDX51,14.912441,14.213355,-0.08773136,-1.7913373855142511,0.0753783397609633,-0.0473726732407313,0.0473726732407313,0.0473726732407313,15297,D_neither
TXNRD3NB,169.05232831474316,0.05195875990519353,408,TXNRD3NB,0.15137735,0.12955405,-0.031557083,-1.806159610248441,0.0730228854303336,-0.0478650081407923,0.0478650081407923,0.0478650081407923,15248,D_neither
GABARAPL3,169.04807243443696,0.05195745184711933,409,GABARAPL3,21.60583,7.279591,-1.5101621,-24.92111430065517,2.3123516671445634e-55,-0.5097377449813234,0.5097377449813234,0.5097377449813234,651,D_neither
GNL3,168.50525856428996,0.05179061631262337,410,GNL3,112.07117,128.11218,0.19344711,3.7083130420019743,0.0003044921533367,0.1092115086547091,0.1092115086547091,0.1092115086547091,10746,D_neither
ATIC,168.4087296741988,0.05176094785745236,411,ATIC,94.65565,159.25229,0.6837392,19.883288008315493,2.1707728414748028e-48,0.3451431193602885,0.3451431193602885,0.3451431193602885,2365,D_neither
ADH5,167.94126536714253,0.05161727124597521,412,ADH5,149.81606,74.9661,-1.0059633,-25.462636963092912,3.732508295948985e-55,-0.5469980550419471,0.5469980550419471,0.5469980550419471,455,D_neither
MGC16142,167.9258055161278,0.05161251961259014,413,MGC16142,1.6315317,1.4753457,-0.10207641,-2.888896530258601,0.0044736349644531,-0.0759254679895821,0.0759254679895821,0.0759254679895821,12925,D_neither
RAB27A,167.88644993426084,0.05160042355186421,414,RAB27A,25.514534,21.845636,-0.30773497,-5.272896816666274,4.508263029641636e-07,-0.1221284303310703,0.1221284303310703,0.1221284303310703,10004,D_neither
MB21D1,167.87374930018476,0.05159651997240345,415,MB21D1,5.236937,8.898234,0.43097925,8.0331791352079,7.220677478666521e-14,0.1389863039043683,0.1389863039043683,0.1389863039043683,9092,D_neither
SAMD13,167.78157184220132,0.051568188943450596,416,SAMD13,3.282394,3.898479,-0.44824767,-7.362934599737437,2.853438185378456e-12,-0.1162924622990987,0.1162924622990987,0.1162924622990987,10329,D_neither
YY1AP1,167.46819910649137,0.05147187285660397,417,YY1AP1,60.617664,80.021,0.33901548,10.131317071567391,2.218859975500934e-19,0.1929622739758007,0.1929622739758007,0.1929622739758007,6506,D_neither
YWHAE,167.12106634387786,0.05136518052028618,418,YWHAE,612.9267,632.1089,-0.034576416,-1.5727640371993703,0.116535150748221,-0.0201572323573524,0.0201572323573524,0.0201572323573524,18384,D_neither
NRN1,167.05283232639437,0.05134420858238308,419,NRN1,83.90279,17.1899,-2.4275408,-26.12946114524114,4.878110453892221e-57,-0.544681042037619,0.544681042037619,0.544681042037619,464,D_neither
ARL8B,166.88639366888034,0.051293053142343156,420,ARL8B,95.76757,112.26053,0.14371824,4.403524913561859,1.681700709704739e-05,0.0747794063690156,0.0747794063690156,0.0747794063690156,13005,D_neither
SCUBE3,166.83052972364132,0.05127588318469178,421,SCUBE3,1.2529467,7.66726,0.96438515,14.589013650040483,4.659185153451236e-38,0.1931656175186349,0.1931656175186349,0.1931656175186349,6496,D_neither
GPCRLTM7,166.3050402017467,0.05111437234261699,422,GPCRLTM7,0.0031442838,0.0073145456,0.0046896595,2.214374488048433,0.0271479792240358,0.0253103651564607,0.0253103651564607,0.0253103651564607,17722,D_neither
AP3D1,165.87415769235304,0.05098193926064695,423,AP3D1,74.4129,92.21565,0.2634964,7.743550772318663,9.026289514881868e-13,0.1610082810408303,0.1610082810408303,0.1610082810408303,7981,D_neither
GNPNAT1,165.44763498662223,0.05085084617791863,424,GNPNAT1,28.846613,47.832897,0.5928507,12.762494313932596,7.129224110552586e-27,0.2442349589787263,0.2442349589787263,0.2442349589787263,4713,D_neither
RETSAT,165.3884694504021,0.05083266146599085,425,RETSAT,288.12616,89.47037,-1.3552942,-11.87174330648518,5.393502680266853e-22,-0.454714425346981,0.454714425346981,0.454714425346981,1030,D_neither
HMOX2,165.1395518998027,0.050756155881141976,426,HMOX2,45.3558,70.75085,0.58366346,17.23014226070357,5.8769306260590913e-39,0.3378292035735473,0.3378292035735473,0.3378292035735473,2476,D_neither
ICAM5,165.10814275979558,0.05074650218408422,427,ICAM5,1.475108,0.9231538,-0.5522373,-8.688921666934982,7.0906497526572095e-15,-0.2149218887122422,0.2149218887122422,0.2149218887122422,5666,D_neither
ITGA6,164.90256587639928,0.05068331748835758,428,ITGA6,135.05658,66.48855,-1.4084597,-20.992097106442216,1.2075649130601463e-53,-0.3387804236287839,0.3387804236287839,0.3387804236287839,2458,D_neither
DYNLL1,164.45480008162863,0.05054569527601555,429,DYNLL1,337.35052,460.85242,0.43198776,10.810497431845398,3.029315623807683e-20,0.2734445851373697,0.2734445851373697,0.2734445851373697,3910,D_neither
ARL1,164.4509585788411,0.05054451457816299,430,ARL1,96.88856,115.68637,0.16435766,5.008740197860705,1.125691908576387e-06,0.0836886456351916,0.0836886456351916,0.0836886456351916,12412,D_neither
